id,state,coordinates,fuel type
113012,CA,"[-122.933823, 38.67324]",ELEC
113013,CA,"[-122.937324, 38.655932]",ELEC
113015,CA,"[-122.885417, 38.659382]",ELEC
113016,CA,"[-122.861649, 38.606658]",ELEC
113017,CA,"[-122.869841, 38.520826]",ELEC
113018,CA,"[-122.879001, 38.522965]",ELEC
113019,CA,"[-122.876575, 38.577291]",ELEC
113020,CA,"[-117.030779, 33.735562]",ELEC
113021,CA,"[-117.229094, 34.150335]",ELEC
113022,CA,"[-119.9029911, 38.7747706]",ELEC
113023,CA,"[-123.114044, 38.966973]",ELEC
113024,CA,"[-123.115359, 38.959887]",ELEC
113025,CA,"[-117.990526, 33.6511516]",ELEC
113026,CA,"[-117.999073, 33.655156]",ELEC
113027,CA,"[-116.702189, 33.7554]",ELEC
113028,CA,"[-116.329538, 33.723301]",ELEC
113029,CA,"[-116.32682, 33.723051]",ELEC
113030,CA,"[-116.330965, 33.720792]",ELEC
113031,CA,"[-116.270206, 33.715419]",ELEC
113033,CA,"[-122.862711, 38.107042]",ELEC
113034,CA,"[-117.858723, 33.694745]",ELEC
113035,CA,"[-117.851352, 33.678988]",ELEC
113036,CA,"[-117.748379, 33.65729]",ELEC
113037,CA,"[-120.451752, 37.929206]",ELEC
113038,CA,"[-120.423294, 37.952106]",ELEC
113042,CA,"[-116.601988, 33.080346]",ELEC
113044,CA,"[-122.555443, 38.428521]",ELEC
113047,CA,"[-117.275126, 32.844475]",ELEC
113048,CA,"[-116.99169, 32.779705]",ELEC
113049,CA,"[-116.302711, 33.680036]",ELEC
113050,CA,"[-116.244489, 33.660694]",ELEC
113051,CA,"[-116.295878, 33.677573]",ELEC
113052,CA,"[-116.263705, 33.665933]",ELEC
113054,CA,"[-116.293031, 33.703455]",ELEC
113055,CA,"[-117.773811, 33.530274]",ELEC
113056,CA,"[-117.771459, 33.52938]",ELEC
113057,CA,"[-117.757461, 33.516102]",ELEC
113058,CA,"[-117.748042, 33.51357]",ELEC
113059,CA,"[-117.729803, 33.610142]",ELEC
113060,CA,"[-117.191926, 34.2508]",ELEC
113061,CA,"[-120.194759, 41.740992]",ELEC
113062,CA,"[-117.302192, 33.6601961]",ELEC
113063,CA,"[-119.766144, 36.236696]",ELEC
113064,CA,"[-122.803812, 40.713669]",ELEC
113065,CA,"[-123.783953, 39.262711]",ELEC
113066,CA,"[-123.789132, 39.272267]",ELEC
113067,CA,"[-123.790152, 39.278015]",ELEC
113068,CA,"[-121.152498, 38.165257]",ELEC
113069,CA,"[-121.3071982, 38.1462792]",ELEC
113071,CA,"[-120.298425, 34.637418]",ELEC
113072,CA,"[-118.191987, 33.767198]",ELEC
113073,CA,"[-118.138451, 33.8114844]",ELEC
113074,CA,"[-118.19861, 33.757146]",ELEC
113075,CA,"[-120.276887, 34.743791]",ELEC
113076,CA,"[-122.119167, 37.40506]",ELEC
113077,CA,"[-118.262703, 34.042799]",ELEC
113078,CA,"[-118.402376, 34.068876]",ELEC
113079,CA,"[-118.291242, 34.093106]",ELEC
113080,CA,"[-118.460342, 34.050187]",ELEC
113081,CA,"[-118.242649, 34.050528]",ELEC
113082,CA,"[-118.398586, 34.055264]",ELEC
113083,CA,"[-118.325744, 34.099893]",ELEC
113084,CA,"[-118.411911, 34.054371]",ELEC
113085,CA,"[-118.443664, 34.12755]",ELEC
113087,CA,"[-118.290127, 34.062301]",ELEC
113088,CA,"[-118.255408, 34.052495]",ELEC
113089,CA,"[-118.370105, 34.144974]",ELEC
113090,CA,"[-118.376637, 34.069888]",ELEC
113091,CA,"[-118.257063, 34.050184]",ELEC
113092,CA,"[-118.381748, 33.94584]",ELEC
113094,CA,"[-118.325804, 34.101608]",ELEC
113095,CA,"[-118.445697, 34.086515]",ELEC
113096,CA,"[-118.368305, 34.09806]",ELEC
113097,CA,"[-118.374499, 34.076247]",ELEC
113098,CA,"[-118.377534, 34.07626]",ELEC
113099,CA,"[-118.257712, 34.04385]",ELEC
113103,CA,"[-118.256607, 34.041963]",ELEC
113104,CA,"[-118.441191, 34.06329]",ELEC
113105,CA,"[-118.264006, 34.045531]",ELEC
113106,CA,"[-121.9850882, 37.2210758]",ELEC
113108,CA,"[-121.977106, 37.220969]",ELEC
113109,CA,"[-121.980319, 37.220872]",ELEC
113110,CA,"[-118.769613, 34.025182]",ELEC
113111,CA,"[-118.787141, 34.020235]",ELEC
113112,CA,"[-118.986123, 37.651321]",ELEC
113113,CA,"[-118.99, 37.6355]",ELEC
113114,CA,"[-118.985167, 37.6499]",ELEC
113115,CA,"[-118.986681, 37.64947]",ELEC
113116,CA,"[-118.388495, 33.90027]",ELEC
113117,CA,"[-121.2193169, 37.854975]",ELEC
113118,CA,"[-118.459493, 33.982146]",ELEC
113119,CA,"[-118.4507094, 33.9841057]",ELEC
113120,CA,"[-119.961525, 37.486506]",ELEC
113121,CA,"[-123.791342, 39.300258]",ELEC
113122,CA,"[-123.799205, 39.3154958]",ELEC
113123,CA,"[-123.799273, 39.316084]",ELEC
113124,CA,"[-123.799629, 39.30559]",ELEC
113125,CA,"[-122.176522, 37.482386]",ELEC
113126,CA,"[-122.624575, 38.732695]",ELEC
113127,CA,"[-122.401414, 37.609602]",ELEC
113129,CA,"[-121.026568, 37.664601]",ELEC
113130,CA,"[-119.623718, 34.446845]",ELEC
113132,CA,"[-121.900656, 36.585678]",ELEC
113134,CA,"[-121.858855, 36.611223]",ELEC
113135,CA,"[-121.8951335, 36.6008432]",ELEC
113136,CA,"[-121.894638, 36.599754]",ELEC
113138,CA,"[-121.894115, 36.592792]",ELEC
113140,CA,"[-117.27492, 33.935974]",ELEC
113141,CA,"[-121.702313, 37.193039]",ELEC
113142,CA,"[-121.631501, 37.134293]",ELEC
113143,CA,"[-122.5135405, 37.5220717]",ELEC
113144,CA,"[-122.0920614, 37.3894309]",ELEC
113145,CA,"[-122.074197, 37.381445]",ELEC
113146,CA,"[-122.30835, 41.303614]",ELEC
113147,CA,"[-120.495249, 38.142564]",ELEC
113148,CA,"[-120.461852, 38.136964]",ELEC
113149,CA,"[-120.464116, 38.137793]",ELEC
113150,CA,"[-122.2594288, 38.2242325]",ELEC
113151,CA,"[-122.3113571, 38.3033887]",ELEC
113152,CA,"[-122.33966, 38.34591]",ELEC
113153,CA,"[-122.283944, 38.304309]",ELEC
113154,CA,"[-122.264465, 38.348616]",ELEC
113155,CA,"[-122.283453, 38.305275]",ELEC
113156,CA,"[-122.28608, 38.355633]",ELEC
113157,CA,"[-122.324832, 38.341938]",ELEC
113158,CA,"[-122.2906388, 38.3598318]",ELEC
113159,CA,"[-122.287015, 38.292615]",ELEC
113160,CA,"[-122.2844017, 38.2930642]",ELEC
113161,CA,"[-122.283138, 38.29622]",ELEC
113162,CA,"[-122.365144, 38.455324]",ELEC
113163,CA,"[-122.328279, 38.406448]",ELEC
113164,CA,"[-122.323317, 38.417886]",ELEC
113166,CA,"[-122.246385, 38.308931]",ELEC
113167,CA,"[-122.38888, 38.476549]",ELEC
113168,CA,"[-122.326251, 38.344114]",ELEC
113169,CA,"[-121.9909546, 37.521383]",ELEC
113171,CA,"[-117.890341, 33.616571]",ELEC
113172,CA,"[-117.914397, 33.61548]",ELEC
113173,CA,"[-117.842165, 33.588671]",ELEC
113174,CA,"[-117.929906, 33.616574]",ELEC
113175,CA,"[-117.875355, 33.62027]",ELEC
113176,CA,"[-119.64585, 37.336027]",ELEC
113177,CA,"[-119.644104, 37.360511]",ELEC
113178,CA,"[-119.660074, 37.326493]",ELEC
113179,CA,"[-122.198335, 37.725841]",ELEC
113180,CA,"[-122.213042, 37.730079]",ELEC
113181,CA,"[-122.38952, 38.430622]",ELEC
113182,CA,"[-122.402878, 38.43722]",ELEC
113183,CA,"[-122.409261, 38.444093]",ELEC
113184,CA,"[-122.38129, 38.441026]",ELEC
113185,CA,"[-122.94643, 38.407219]",ELEC
113186,CA,"[-119.254609, 34.438204]",ELEC
113187,CA,"[-120.217786, 39.199222]",ELEC
113188,CA,"[-117.557221, 34.070333]",ELEC
113189,CA,"[-117.555636, 34.070169]",ELEC
113190,CA,"[-117.853549, 33.786281]",ELEC
113191,CA,"[-117.890929, 33.790277]",ELEC
113192,CA,"[-117.891337, 33.789539]",ELEC
113194,CA,"[-121.515891, 39.466997]",ELEC
113196,CA,"[-121.9328597, 36.6198213]",ELEC
113197,CA,"[-116.362218, 33.7603]",ELEC
113198,CA,"[-116.380194, 33.718238]",ELEC
113199,CA,"[-116.360617, 33.757998]",ELEC
113200,CA,"[-116.32681, 33.721415]",ELEC
113201,CA,"[-116.532388, 33.801901]",ELEC
113203,CA,"[-116.5444318, 33.8457902]",ELEC
113205,CA,"[-116.548456, 33.821543]",ELEC
113206,CA,"[-116.54844, 33.816364]",ELEC
113208,CA,"[-116.52098, 33.852474]",ELEC
113210,CA,"[-116.5504963, 33.8231919]",ELEC
113211,CA,"[-116.501511, 33.795216]",ELEC
113212,CA,"[-116.545469, 33.831533]",ELEC
113213,CA,"[-116.545965, 33.832355]",ELEC
113216,CA,"[-116.540061, 33.801116]",ELEC
113217,CA,"[-118.143177, 34.597428]",ELEC
113218,CA,"[-118.139606, 34.614361]",ELEC
113219,CA,"[-122.161516, 37.443601]",ELEC
113220,CA,"[-122.135119, 37.418651]",ELEC
113221,CA,"[-122.123068, 37.409314]",ELEC
113222,CA,"[-122.120076, 37.407771]",ELEC
113223,CA,"[-122.118794, 37.405664]",ELEC
113224,CA,"[-120.889991, 35.654935]",ELEC
113225,CA,"[-120.69206, 35.625553]",ELEC
113226,CA,"[-120.6872712, 35.6410124]",ELEC
113227,CA,"[-120.900694, 35.654981]",ELEC
113228,CA,"[-120.6876664, 35.6423898]",ELEC
113229,CA,"[-120.685824, 35.627343]",ELEC
113230,CA,"[-120.715827, 35.589594]",ELEC
113231,CA,"[-120.714971, 35.584158]",ELEC
113232,CA,"[-120.741587, 35.569905]",ELEC
113233,CA,"[-120.739736, 35.578571]",ELEC
113234,CA,"[-120.671627, 35.646657]",ELEC
113235,CA,"[-120.741489, 35.65105]",ELEC
113236,CA,"[-120.688609, 35.645075]",ELEC
113237,CA,"[-120.690461, 35.576456]",ELEC
113238,CA,"[-120.69072, 35.575977]",ELEC
113239,CA,"[-120.633493, 35.643897]",ELEC
113240,CA,"[-120.668302, 35.662696]",ELEC
113241,CA,"[-120.689693, 35.574613]",ELEC
113242,CA,"[-120.607745, 35.635866]",ELEC
113243,CA,"[-120.729615, 35.674968]",ELEC
113244,CA,"[-120.686952, 35.620301]",ELEC
113245,CA,"[-120.7913841, 35.5707816]",ELEC
113246,CA,"[-120.792808, 35.576878]",ELEC
113247,CA,"[-120.796249, 35.581241]",ELEC
113248,CA,"[-120.802495, 35.645249]",ELEC
113249,CA,"[-120.564938, 35.59766]",ELEC
113250,CA,"[-120.829814, 35.597588]",ELEC
113251,CA,"[-120.83332, 35.59795]",ELEC
113252,CA,"[-120.545645, 35.657456]",ELEC
113253,CA,"[-120.845779, 35.620507]",ELEC
113254,CA,"[-120.854499, 35.639417]",ELEC
113255,CA,"[-120.859674, 35.636418]",ELEC
113256,CA,"[-121.950626, 36.568768]",ELEC
113257,CA,"[-121.938447, 36.582435]",ELEC
113259,CA,"[-122.662407, 38.272406]",ELEC
113260,CA,"[-122.612703, 38.230988]",ELEC
113261,CA,"[-123.532571, 39.131869]",ELEC
113262,CA,"[-123.49261, 39.102721]",ELEC
113264,CA,"[-120.645444, 35.146613]",ELEC
113265,CA,"[-120.650611, 35.14834]",ELEC
113266,CA,"[-120.65135, 35.149329]",ELEC
113267,CA,"[-120.653272, 35.149106]",ELEC
113268,CA,"[-120.660449, 35.152539]",ELEC
113269,CA,"[-120.689728, 35.164407]",ELEC
113270,CA,"[-120.69005, 35.165863]",ELEC
113271,CA,"[-120.718891, 38.744573]",ELEC
113272,CA,"[-120.888201, 38.790636]",ELEC
113273,CA,"[-121.874814, 37.663977]",ELEC
113274,CA,"[-120.818946, 38.521509]",ELEC
113275,CA,"[-120.801358, 38.525699]",ELEC
113276,CA,"[-120.848399, 38.480785]",ELEC
113277,CA,"[-120.847971, 38.480967]",ELEC
113278,CA,"[-120.792722, 38.53681]",ELEC
113279,CA,"[-116.407298, 33.739751]",ELEC
113280,CA,"[-116.45826, 33.766815]",ELEC
113281,CA,"[-116.417506, 33.799343]",ELEC
113282,CA,"[-116.412658, 33.742772]",ELEC
113283,CA,"[-121.099523, 38.491637]",ELEC
113284,CA,"[-117.194047, 32.997119]",ELEC
113285,CA,"[-117.205773, 33.019087]",ELEC
113286,CA,"[-122.220555, 40.181715]",ELEC
113289,CA,"[-122.358323, 40.57403]",ELEC
113290,CA,"[-117.196918, 34.062404]",ELEC
113291,CA,"[-118.394897, 33.848991]",ELEC
113292,CA,"[-117.372628, 33.986065]",ELEC
113293,CA,"[-122.715502, 38.363812]",ELEC
113294,CA,"[-118.079876, 34.036533]",ELEC
113295,CA,"[-117.891493, 33.994759]",ELEC
113296,CA,"[-122.404902, 38.468316]",ELEC
113297,CA,"[-122.402659, 38.473609]",ELEC
113298,CA,"[-121.4907685, 38.5776272]",ELEC
113299,CA,"[-121.499473, 38.581533]",ELEC
113300,CA,"[-121.484144, 36.480776]",ELEC
113301,CA,"[-120.900041, 35.973672]",ELEC
113302,CA,"[-122.412209, 37.621832]",ELEC
113303,CA,"[-117.163677, 32.716655]",ELEC
113304,CA,"[-117.24453, 32.904137]",ELEC
113305,CA,"[-117.082304, 33.02097]",ELEC
113306,CA,"[-117.197655, 32.727033]",ELEC
113307,CA,"[-117.238673, 32.775408]",ELEC
113308,CA,"[-117.24046, 32.765541]",ELEC
113309,CA,"[-117.232073, 32.70937]",ELEC
113310,CA,"[-117.258396, 32.853915]",ELEC
113311,CA,"[-117.172655, 32.730308]",ELEC
113312,CA,"[-117.161544, 32.715797]",ELEC
113314,CA,"[-117.165981, 32.760622]",ELEC
113315,CA,"[-117.1669007, 32.7176572]",ELEC
113316,CA,"[-117.208742, 32.874767]",ELEC
113318,CA,"[-117.21805, 32.807264]",ELEC
113319,CA,"[-117.197766, 32.938489]",ELEC
113320,CA,"[-117.143817, 32.83358]",ELEC
113321,CA,"[-117.159897, 32.709565]",ELEC
113322,CA,"[-117.256456, 32.797021]",ELEC
113323,CA,"[-117.257992, 32.854614]",ELEC
113324,CA,"[-117.171821, 32.717043]",ELEC
113325,CA,"[-117.275211, 32.847417]",ELEC
113327,CA,"[-117.2449668, 32.8838084]",ELEC
113330,CA,"[-122.39918, 37.788097]",ELEC
113331,CA,"[-122.397675, 37.792826]",ELEC
113332,CA,"[-122.39998, 37.792496]",ELEC
113333,CA,"[-122.428919, 37.785523]",ELEC
113334,CA,"[-122.430143, 37.78679]",ELEC
113335,CA,"[-122.401039, 37.792442]",ELEC
113336,CA,"[-122.4104325, 37.786079]",ELEC
113337,CA,"[-122.408731, 37.787828]",ELEC
113338,CA,"[-122.402827, 37.78671]",ELEC
113339,CA,"[-122.4071784, 37.7918779]",ELEC
113340,CA,"[-122.4043, 37.7849]",ELEC
113342,CA,"[-122.4100354, 37.7924958]",ELEC
113343,CA,"[-122.410385, 37.791596]",ELEC
113344,CA,"[-122.505159, 37.73313]",ELEC
113345,CA,"[-121.930151, 37.356798]",ELEC
113346,CA,"[-121.8892745, 37.3327794]",ELEC
113347,CA,"[-121.939254, 37.378373]",ELEC
113348,CA,"[-121.853109, 37.296681]",ELEC
113349,CA,"[-121.888385, 37.330348]",ELEC
113350,CA,"[-121.953018, 37.416498]",ELEC
113351,CA,"[-122.132684, 37.685716]",ELEC
113354,CA,"[-120.625431, 35.230915]",ELEC
113355,CA,"[-117.208168, 33.125037]",ELEC
113356,CA,"[-117.207924, 33.124952]",ELEC
113357,CA,"[-117.216082, 33.120928]",ELEC
113358,CA,"[-121.633, 37.0679]",ELEC
113359,CA,"[-121.977858, 37.777919]",ELEC
113360,CA,"[-121.186571, 35.650031]",ELEC
113361,CA,"[-121.1436427, 35.6132391]",ELEC
113362,CA,"[-119.670699, 34.417504]",ELEC
113364,CA,"[-119.640535, 34.421513]",ELEC
113365,CA,"[-119.702748, 34.420632]",ELEC
113366,CA,"[-119.693617, 34.408546]",ELEC
113367,CA,"[-119.689955, 34.413249]",ELEC
113368,CA,"[-119.671381, 34.41832]",ELEC
113369,CA,"[-119.67772, 34.41725]",ELEC
113370,CA,"[-119.704221, 34.439156]",ELEC
113371,CA,"[-121.974647, 37.390939]",ELEC
113372,CA,"[-121.978802, 37.383181]",ELEC
113373,CA,"[-121.935057, 37.36135]",ELEC
113374,CA,"[-121.944762, 37.39449]",ELEC
113376,CA,"[-121.985265, 36.996951]",ELEC
113377,CA,"[-122.022581, 36.984315]",ELEC
113379,CA,"[-120.444896, 34.896575]",ELEC
113380,CA,"[-120.370813, 34.854043]",ELEC
113381,CA,"[-118.501217, 34.01765]",ELEC
113382,CA,"[-118.501067, 34.018311]",ELEC
113383,CA,"[-118.48186, 34.03032]",ELEC
113384,CA,"[-118.499111, 34.015369]",ELEC
113385,CA,"[-118.492867, 34.009207]",ELEC
113386,CA,"[-118.492438, 34.00854]",ELEC
113387,CA,"[-118.490424, 34.007904]",ELEC
113388,CA,"[-118.4571468, 34.0257921]",ELEC
113389,CA,"[-118.492066, 34.013746]",ELEC
113390,CA,"[-118.491072, 34.014872]",ELEC
113391,CA,"[-118.485467, 34.010562]",ELEC
113392,CA,"[-118.491534, 34.007114]",ELEC
113394,CA,"[-122.71986, 38.436068]",ELEC
113395,CA,"[-122.850563, 38.468937]",ELEC
113396,CA,"[-122.797839, 38.476196]",ELEC
113397,CA,"[-122.6930142, 38.3935452]",ELEC
113398,CA,"[-122.7588656, 38.4952778]",ELEC
113399,CA,"[-122.804181, 38.509445]",ELEC
113400,CA,"[-120.08196, 34.613487]",ELEC
113401,CA,"[-120.07901, 34.612955]",ELEC
113402,CA,"[-122.479836, 37.837856]",ELEC
113403,CA,"[-122.481192, 37.8570477]",ELEC
113404,CA,"[-123.429276, 38.680822]",ELEC
113405,CA,"[-118.072221, 33.776049]",ELEC
113408,CA,"[-121.81233, 40.513221]",ELEC
113410,CA,"[-117.259812, 32.980407]",ELEC
113412,CA,"[-120.146223, 34.595994]",ELEC
113413,CA,"[-120.140604, 34.590922]",ELEC
113415,CA,"[-122.482471, 38.312891]",ELEC
113416,CA,"[-122.451274, 38.174307]",ELEC
113417,CA,"[-122.404857, 38.300246]",ELEC
113418,CA,"[-119.943303, 38.955286]",ELEC
113423,CA,"[-119.971579, 38.945266]",ELEC
113426,CA,"[-119.940518, 38.934939]",ELEC
113427,CA,"[-119.942356, 38.95732]",ELEC
113428,CA,"[-119.946952, 38.959537]",ELEC
113429,CA,"[-119.949216, 38.96084]",ELEC
113430,CA,"[-119.9445238, 38.9599005]",ELEC
113431,CA,"[-122.475455, 38.519773]",ELEC
113433,CA,"[-122.478401, 38.50939]",ELEC
113434,CA,"[-122.428543, 38.507342]",ELEC
113436,CA,"[-122.495569, 38.519294]",ELEC
113437,CA,"[-122.499959, 38.556018]",ELEC
113438,CA,"[-122.452143, 38.488989]",ELEC
113439,CA,"[-122.464018, 38.500368]",ELEC
113440,CA,"[-122.46597, 38.522276]",ELEC
113441,CA,"[-122.44736, 38.484983]",ELEC
113442,CA,"[-122.4641502, 38.5022063]",ELEC
113443,CA,"[-122.46493, 38.502582]",ELEC
113444,CA,"[-122.429101, 38.470596]",ELEC
113445,CA,"[-122.437767, 38.478215]",ELEC
113446,CA,"[-122.348857, 38.46755]",ELEC
113447,CA,"[-122.343979, 38.461982]",ELEC
113448,CA,"[-122.4971795, 38.5009763]",ELEC
113449,CA,"[-122.4977783, 38.5283957]",ELEC
113450,CA,"[-122.450566, 38.489023]",ELEC
113451,CA,"[-122.437755, 38.487409]",ELEC
113452,CA,"[-122.41096, 38.515494]",ELEC
113453,CA,"[-122.401241, 38.486594]",ELEC
113454,CA,"[-122.46489, 38.501427]",ELEC
113455,CA,"[-122.380629, 38.521258]",ELEC
113459,CA,"[-120.6322662, 40.4066955]",ELEC
113460,CA,"[-120.755579, 38.396835]",ELEC
113462,CA,"[-120.145385, 39.167011]",ELEC
113463,CA,"[-120.145295, 39.16093]",ELEC
113464,CA,"[-120.05654, 39.240883]",ELEC
113467,CA,"[-117.064352, 33.525356]",ELEC
113468,CA,"[-117.106088, 33.455421]",ELEC
113469,CA,"[-117.073443, 33.532782]",ELEC
113470,CA,"[-120.722921, 35.577261]",ELEC
113471,CA,"[-120.718979, 35.579832]",ELEC
113472,CA,"[-120.735182, 35.573155]",ELEC
113473,CA,"[-120.748361, 35.55561]",ELEC
113474,CA,"[-120.750739, 35.553471]",ELEC
113475,CA,"[-120.690237, 35.575848]",ELEC
113476,CA,"[-118.8785878, 34.178538]",ELEC
113478,CA,"[-122.4576151, 37.8748518]",ELEC
113480,CA,"[-118.349995, 33.835802]",ELEC
113481,CA,"[-124.1427538, 41.0586001]",ELEC
113482,CA,"[-120.184278, 39.329284]",ELEC
113483,CA,"[-120.169376, 39.324349]",ELEC
113484,CA,"[-120.127504, 39.26742]",ELEC
113488,CA,"[-120.119807, 39.281445]",ELEC
113489,CA,"[-119.323606, 36.211508]",ELEC
113490,CA,"[-120.238499, 37.973467]",ELEC
113491,CA,"[-120.88445, 37.523014]",ELEC
113492,CA,"[-120.2107225, 38.0435364]",ELEC
113493,CA,"[-123.197442, 39.14694]",ELEC
113494,CA,"[-123.197807, 39.145162]",ELEC
113495,CA,"[-123.209629, 39.160418]",ELEC
113496,CA,"[-118.352967, 34.135763]",ELEC
113497,CA,"[-122.9105147, 39.1651113]",ELEC
113498,CA,"[-118.4872569, 34.2005566]",ELEC
113501,CA,"[-117.325918, 34.507904]",ELEC
113502,CA,"[-117.242044, 33.146664]",ELEC
113503,CA,"[-118.377766, 34.091985]",ELEC
113505,CA,"[-118.371104, 34.095937]",ELEC
113506,CA,"[-118.3727563, 34.0963159]",ELEC
113508,CA,"[-118.385005, 34.089668]",ELEC
113509,CA,"[-118.804643, 34.151844]",ELEC
113510,CA,"[-118.8250613, 34.1550113]",ELEC
113511,CA,"[-123.349082, 39.39969]",ELEC
113512,CA,"[-122.807316, 38.487603]",ELEC
113513,CA,"[-122.807771, 38.548889]",ELEC
113514,CA,"[-121.992605, 38.635601]",ELEC
113515,CA,"[-122.322541, 37.438194]",ELEC
113516,CA,"[-117.741279, 33.872319]",ELEC
113517,CA,"[-119.5743357, 37.746154]",ELEC
113518,CA,"[-122.3591091, 38.4000624]",ELEC
113519,CA,"[-122.361104, 38.402469]",ELEC
113520,CA,"[-122.366872, 38.406124]",ELEC
116759,CA,"[-119.8362773, 36.77159146]",ELEC
116768,CA,"[-116.474197, 33.782964]",ELEC
116775,CA,"[-119.178748, 34.239634]",ELEC
116778,CA,"[-122.249282, 37.756611]",ELEC
116779,CA,"[-114.569413, 33.606166]",ELEC
116780,CA,"[-121.840938, 37.700342]",ELEC
116781,CA,"[-118.3938, 33.9013]",ELEC
116782,CA,"[-121.891445, 37.434659]",ELEC
116783,CA,"[-121.871401, 37.25845]",ELEC
116784,CA,"[-121.963391, 37.762806]",ELEC
116787,CA,"[-118.013011, 33.744878]",ELEC
116927,CA,"[-118.445278, 34.058056]",ELEC
116959,CA,"[-120.8619368505401, 37.52509378618576]",ELEC
117096,CA,"[-121.077158, 39.204904]",ELEC
117099,CA,"[-123.790334, 39.278102]",ELEC
117100,CA,"[-123.798062, 39.309359]",ELEC
117103,CA,"[-123.801947, 39.330425]",ELEC
117105,CA,"[-120.350417, 39.336991]",ELEC
117106,CA,"[-120.545315, 39.308641]",ELEC
117107,CA,"[-120.120219, 39.276121]",ELEC
117109,CA,"[-120.122318, 39.276154]",ELEC
117238,CA,"[-116.8518075, 36.4501355]",ELEC
117253,CA,"[-118.140553, 34.142973]",ELEC
117254,CA,"[-121.987533, 37.387118]",ELEC
117255,CA,"[-117.805613, 33.715181]",ELEC
117256,CA,"[-118.402015, 33.9831]",ELEC
117259,CA,"[-122.403223, 37.794124]",ELEC
117605,CA,"[-120.573014, 34.969815]",ELEC
117709,CA,"[-118.105339, 33.979264]",ELEC
117724,CA,"[-117.12639, 33.02002]",ELEC
117730,CA,"[-117.163314, 32.768391]",ELEC
117736,CA,"[-117.830418, 33.568737]",ELEC
117867,CA,"[-121.952883, 37.414851]",ELEC
117873,CA,"[-116.936124, 32.808066]",E85
117874,CA,"[-117.088644, 33.128847]",E85
117875,CA,"[-117.279164, 34.116097]",E85
117878,CA,"[-116.216134, 33.740863]",E85
117879,CA,"[-116.98328, 32.83195]",E85
117880,CA,"[-117.558425, 33.928312]",E85
118060,CA,"[-117.734158, 33.656333]",ELEC
118693,CA,"[-119.690809, 36.338405]",ELEC
118695,CA,"[-120.473003, 37.333682]",ELEC
118696,CA,"[-117.061502, 32.58411]",E85
118697,CA,"[-117.933746, 34.090094]",E85
118910,CA,"[-117.206335, 32.874493]",ELEC
118947,CA,"[-122.514787, 37.928225]",ELEC
118955,CA,"[-118.49364, 34.014763]",ELEC
119063,CA,"[-117.706351, 34.099758]",ELEC
120806,CA,"[-119.20425, 34.24699]",ELEC
120807,CA,"[-119.20145, 34.24288]",ELEC
120808,CA,"[-119.226611, 34.25379]",ELEC
120911,CA,"[-119.034655, 34.21585]",ELEC
120912,CA,"[-121.911781, 37.318731]",ELEC
121081,CA,"[-119.256709, 34.442783]",ELEC
121088,CA,"[-119.728621, 36.811622]",ELEC
121089,CA,"[-119.794027, 36.808673]",ELEC
121260,CA,"[-122.041949, 37.95478]",ELEC
121396,CA,"[-121.631861, 37.877278]",ELEC
121399,CA,"[-117.149884, 32.705788]",ELEC
121592,CA,"[-118.411171, 34.290299]",LPG
121593,CA,"[-118.343417, 33.939485]",LPG
121594,CA,"[-118.147111, 34.14762]",ELEC
121595,CA,"[-118.147111, 34.14762]",ELEC
121625,CA,"[-118.157645, 34.162301]",ELEC
121643,CA,"[-118.327381, 33.767856]",ELEC
121648,CA,"[-118.409726, 33.886925]",ELEC
121678,CA,"[-122.142595, 37.459239]",ELEC
121776,CA,"[-121.97246, 38.88232]",ELEC
121788,CA,"[-121.84093, 37.70005]",ELEC
121826,CA,"[-118.34122, 33.79022]",ELEC
122053,CA,"[-117.124, 32.6833]",ELEC
122054,CA,"[-117.122, 32.6813]",ELEC
122055,CA,"[-117.1299, 32.6854]",ELEC
122056,CA,"[-117.1229, 32.6834]",ELEC
122057,CA,"[-117.11, 32.67]",ELEC
122058,CA,"[-117.1294381, 32.69085475]",ELEC
122059,CA,"[-117.1194, 32.6853]",ELEC
122060,CA,"[-117.1321, 32.6871]",ELEC
122061,CA,"[-117.1256, 32.6813]",ELEC
122062,CA,"[-117.122, 32.6813]",ELEC
122063,CA,"[-117.126, 32.693]",ELEC
122064,CA,"[-117.1194, 32.6735]",ELEC
122155,CA,"[-119.84, 36.28]",ELEC
122156,CA,"[-119.84, 36.28]",ELEC
122157,CA,"[-117.1611, 32.6742]",ELEC
122158,CA,"[-117.2199, 32.7255]",ELEC
122159,CA,"[-117.198459, 32.749312]",ELEC
122160,CA,"[-117.198459, 32.699]",ELEC
122161,CA,"[-117.2011, 32.7564]",ELEC
122162,CA,"[-121.874136, 36.597004]",ELEC
122163,CA,"[-121.874136, 36.597004]",ELEC
122164,CA,"[-118.0806, 33.7581]",ELEC
122165,CA,"[-118.0893, 33.7429]",ELEC
122193,CA,"[-122.391285, 37.787815]",ELEC
122275,CA,"[-118.264429, 34.04753]",ELEC
122295,CA,"[-121.647839, 39.147922]",ELEC
122298,CA,"[-121.017599, 37.109356]",ELEC
122307,CA,"[-121.949106, 37.321909]",ELEC
122308,CA,"[-121.948941, 37.321457]",ELEC
122326,CA,"[-117.266324, 33.084093]",ELEC
122331,CA,"[-118.890892, 34.184617]",ELEC
