id,state,coordinates,fuel type
115194,NY,"[-73.992101, 40.731257]",ELEC
115195,NY,"[-73.96047, 40.776574]",ELEC
115196,NY,"[-73.966152, 40.773004]",ELEC
115197,NY,"[-74.016845, 40.707738]",ELEC
115198,NY,"[-73.986188, 40.750844]",ELEC
115199,NY,"[-79.06306, 43.084215]",ELEC
115200,NY,"[-73.9860757, 43.700142]",ELEC
115201,NY,"[-74.859149, 43.758776]",ELEC
115202,NY,"[-78.4291268, 42.0876661]",ELEC
115203,NY,"[-78.4669535, 42.0761731]",ELEC
115204,NY,"[-78.478454, 42.0815605]",ELEC
115205,NY,"[-75.0869297, 42.443688]",ELEC
115206,NY,"[-76.4822386, 43.4602095]",ELEC
115207,NY,"[-77.1086922, 42.1501094]",ELEC
115208,NY,"[-77.1063856, 42.1723494]",ELEC
115209,NY,"[-72.4656717, 41.0321083]",ELEC
115210,NY,"[-77.0559961, 42.6640025]",ELEC
115211,NY,"[-73.491968, 44.697858]",ELEC
115212,NY,"[-74.643466, 41.346268]",ELEC
115213,NY,"[-74.9877841, 44.6824063]",ELEC
115216,NY,"[-73.6816353, 43.3282481]",ELEC
115217,NY,"[-73.912666, 41.925679]",ELEC
115218,NY,"[-72.579589, 40.947176]",ELEC
115219,NY,"[-72.656415, 40.918553]",ELEC
115220,NY,"[-77.6628228, 43.1285273]",ELEC
115221,NY,"[-77.548531, 43.111318]",ELEC
115222,NY,"[-77.6753789, 43.2047077]",ELEC
115223,NY,"[-77.6526793, 43.059799]",ELEC
115224,NY,"[-77.615609, 43.13755]",ELEC
115225,NY,"[-77.6170885, 43.1042219]",ELEC
115226,NY,"[-77.6163447, 43.087805]",ELEC
115227,NY,"[-77.6132767, 43.0876689]",ELEC
115228,NY,"[-77.6111786, 43.0866136]",ELEC
115229,NY,"[-75.4203552, 43.2218933]",ELEC
115230,NY,"[-75.4131381, 43.2091767]",ELEC
115232,NY,"[-72.301059, 41.00035]",ELEC
115233,NY,"[-74.330278, 44.303571]",ELEC
115234,NY,"[-73.804334, 43.057279]",ELEC
115235,NY,"[-73.798197, 43.0571075]",ELEC
115236,NY,"[-73.790155, 43.079349]",ELEC
115237,NY,"[-72.365503, 41.073579]",ELEC
115238,NY,"[-76.442674, 42.945065]",ELEC
115239,NY,"[-72.455539, 40.910893]",ELEC
115240,NY,"[-74.251418, 40.513465]",ELEC
115241,NY,"[-74.114601, 41.118193]",ELEC
115242,NY,"[-73.857388, 41.049684]",ELEC
115243,NY,"[-73.6789332, 42.721952]",ELEC
115244,NY,"[-74.48741, 44.2437641]",ELEC
115245,NY,"[-72.362142, 40.905693]",ELEC
115246,NY,"[-75.946973, 43.979571]",ELEC
115247,NY,"[-72.662817, 40.789476]",ELEC
115248,NY,"[-73.7754206, 41.0288776]",ELEC
115249,NY,"[-75.3166825, 43.0946872]",ELEC
115250,NY,"[-74.240929, 42.310161]",ELEC
115251,NY,"[-73.8922584, 40.7464805]",ELEC
115252,NY,"[-73.850804, 40.952649]",ELEC
116756,NY,"[-77.431663, 43.211386]",ELEC
116807,NY,"[-73.180149, 40.804844]",ELEC
116808,NY,"[-73.991869, 40.717153]",ELEC
116809,NY,"[-73.87067, 40.735082]",ELEC
116923,NY,"[-77.943321, 43.085186]",ELEC
116924,NY,"[-77.943679, 43.080709]",ELEC
117273,NY,"[-73.435905, 40.75931]",ELEC
117314,NY,"[-73.509655, 40.766992]",ELEC
117325,NY,"[-73.696947, 42.395119]",ELEC
117600,NY,"[-73.8430625, 40.7710075]",ELEC
117604,NY,"[-76.977625, 42.870128]",ELEC
117729,NY,"[-78.747913, 42.153337]",ELEC
117739,NY,"[-76.477605, 42.480929]",ELEC
117740,NY,"[-76.804195, 42.091802]",ELEC
117741,NY,"[-73.806317, 42.717867]",ELEC
117743,NY,"[-73.802626, 42.428584]",ELEC
117744,NY,"[-73.806317, 42.717867]",ELEC
118705,NY,"[-73.868266, 42.68476]",ELEC
118946,NY,"[-74.908814, 41.930457]",ELEC
118964,NY,"[-73.689847, 42.767009]",ELEC
118995,NY,"[-73.846759, 42.680984]",ELEC
118998,NY,"[-73.605373, 41.395991]",ELEC
119018,NY,"[-73.87069, 42.68536]",ELEC
120821,NY,"[-73.720052, 42.090954]",ELEC
120826,NY,"[-73.887541, 42.690952]",ELEC
120963,NY,"[-73.788431, 43.076363]",ELEC
120967,NY,"[-73.79215, 43.087137]",ELEC
120968,NY,"[-74.358583, 41.257261]",ELEC
120972,NY,"[-73.753449, 43.09428]",ELEC
120973,NY,"[-73.75514, 43.093548]",ELEC
120975,NY,"[-73.846461, 42.683264]",ELEC
121068,NY,"[-73.800636, 42.722447]",ELEC
121069,NY,"[-73.797207, 42.718322]",ELEC
121217,NY,"[-73.681122, 42.72753]",ELEC
121219,NY,"[-73.679038, 42.729185]",ELEC
121237,NY,"[-73.678464, 42.726645]",ELEC
121285,NY,"[-76.848079, 42.346628]",ELEC
121294,NY,"[-73.679579, 42.731644]",ELEC
121386,NY,"[-77.574561, 43.201826]",ELEC
121487,NY,"[-73.752015, 43.131242]",ELEC
121688,NY,"[-73.885424, 42.692405]",ELEC
122247,NY,"[-73.963069, 40.669936]",ELEC
122261,NY,"[-74.071324, 41.499616]",ELEC
122469,NY,"[-73.9657852, 40.6775259]",ELEC
122470,NY,"[-73.9648207, 40.7185092]",ELEC
122471,NY,"[-73.9904888, 40.6685202]",ELEC
122472,NY,"[-73.967698, 40.711729]",ELEC
122473,NY,"[-73.96231, 40.720708]",ELEC
122475,NY,"[-73.9862323, 40.6732353]",ELEC
122476,NY,"[-73.9904425, 40.6781552]",ELEC
122477,NY,"[-73.951847, 40.718054]",ELEC
122478,NY,"[-73.9735893, 40.6832871]",ELEC
122479,NY,"[-73.959625, 40.698671]",ELEC
122480,NY,"[-74.152726, 42.39644]",ELEC
122481,NY,"[-73.823669, 40.7538611]",ELEC
122482,NY,"[-73.8806563, 40.755839]",ELEC
122483,NY,"[-73.8267727, 40.7119045]",ELEC
122484,NY,"[-73.711284, 43.4296]",ELEC
122485,NY,"[-73.7123493, 43.4207669]",ELEC
122486,NY,"[-76.2388, 43.1856]",ELEC
122487,NY,"[-73.9361599, 40.7416517]",ELEC
122488,NY,"[-73.9414058, 40.7515557]",ELEC
122489,NY,"[-73.949738, 40.7759529]",ELEC
122491,NY,"[-74.008089, 40.705115]",ELEC
122495,NY,"[-73.6888298, 43.348898]",ELEC
122496,NY,"[-74.4488334, 44.2246235]",ELEC
122497,NY,"[-75.2310824, 43.1025381]",ELEC
122498,NY,"[-75.9118129, 43.9717327]",ELEC
122592,NY,"[-74.006419, 40.659333]",ELEC
122632,NY,"[-74.153541, 41.115105]",ELEC
122698,NY,"[-77.05391, 42.153053]",ELEC
122699,NY,"[-75.911921, 42.09775]",ELEC
122766,NY,"[-73.8875, 41.208506]",ELEC
122785,NY,"[-74.088157, 41.741501]",ELEC
122786,NY,"[-74.088125, 41.741484]",ELEC
122787,NY,"[-74.088317, 41.741585]",ELEC
122790,NY,"[-74.080814, 41.741984]",ELEC
122791,NY,"[-74.079661, 41.738571]",ELEC
122792,NY,"[-74.080128, 41.738961]",ELEC
122901,NY,"[-73.8075923999999, 41.097414]",ELEC
122961,NY,"[-73.239297, 40.772454]",ELEC
123018,NY,"[-73.997814, 41.93615]",ELEC
123040,NY,"[-73.980311, 40.758305]",ELEC
123056,NY,"[-73.988834, 41.310723]",ELEC
123057,NY,"[-73.907296, 42.020108]",ELEC
123059,NY,"[-73.8080055, 41.2157994]",ELEC
123060,NY,"[-73.91985, 41.090931]",ELEC
123061,NY,"[-75.202879, 44.863388]",ELEC
123063,NY,"[-73.7690219, 41.032924]",ELEC
123064,NY,"[-73.897448, 41.686004]",ELEC
123066,NY,"[-77.635546, 43.124979]",ELEC
123069,NY,"[-73.803843, 40.701647]",ELEC
123070,NY,"[-73.79618, 41.184415]",ELEC
123072,NY,"[-73.674603, 44.442528]",ELEC
123075,NY,"[-73.974315, 40.69953]",ELEC
123077,NY,"[-73.782443, 43.077341]",ELEC
123079,NY,"[-73.772492, 41.158583]",ELEC
123080,NY,"[-78.939885, 43.101287]",ELEC
123082,NY,"[-73.4085594, 40.6835756]",ELEC
123084,NY,"[-73.929461, 41.703529]",ELEC
123085,NY,"[-73.974142, 41.507025]",ELEC
123086,NY,"[-77.616663, 43.159975]",ELEC
123091,NY,"[-74.327675, 44.84849]",ELEC
123092,NY,"[-73.496049, 40.59679]",ELEC
123093,NY,"[-77.591321, 43.166025]",ELEC
123094,NY,"[-73.075896, 40.881372]",ELEC
123095,NY,"[-79.240669, 42.121783]",ELEC
123096,NY,"[-73.656058, 41.979823]",ELEC
123097,NY,"[-74.131946, 44.324241]",ELEC
123099,NY,"[-72.807673, 40.804923]",ELEC
123100,NY,"[-77.000104, 42.856448]",ELEC
123101,NY,"[-73.9783437999999, 40.7537571]",ELEC
123103,NY,"[-77.624508, 43.235499]",ELEC
123104,NY,"[-76.158155, 43.047373]",ELEC
123107,NY,"[-75.372871, 43.62101]",ELEC
123109,NY,"[-75.273847, 44.505435]",ELEC
123110,NY,"[-74.614917, 42.147437]",ELEC
123113,NY,"[-73.752291, 42.648002]",ELEC
123114,NY,"[-74.439916, 44.220318]",ELEC
123116,NY,"[-73.960362, 41.739522]",ELEC
123117,NY,"[-73.926435, 41.711783]",ELEC
123119,NY,"[-73.601015, 41.563513]",ELEC
123120,NY,"[-73.829697, 43.061533]",ELEC
123122,NY,"[-73.910996, 42.022071]",ELEC
123123,NY,"[-73.277629, 40.62334]",ELEC
123125,NY,"[-75.4688824, 43.285305]",ELEC
123126,NY,"[-73.00958, 40.933917]",ELEC
123127,NY,"[-73.815819, 40.735874]",ELEC
123129,NY,"[-76.472281, 43.065635]",ELEC
123132,NY,"[-77.74632, 42.910944]",ELEC
123133,NY,"[-75.971429, 43.058244]",ELEC
123134,NY,"[-73.826095, 40.714376]",ELEC
123135,NY,"[-76.520092, 42.458261]",ELEC
123136,NY,"[-74.017182, 42.654887]",ELEC
123137,NY,"[-76.478871, 42.469472]",ELEC
123138,NY,"[-73.911492, 42.058922]",ELEC
123140,NY,"[-73.930954, 41.842603]",ELEC
123141,NY,"[-73.800075, 43.045928]",ELEC
123142,NY,"[-73.45593, 40.741355]",ELEC
123143,NY,"[-73.772906, 41.159141]",ELEC
123145,NY,"[-73.591287, 40.730794]",ELEC
123192,NY,"[-73.791497, 41.135753]",ELEC
123258,NY,"[-73.232953, 40.628685]",ELEC
123260,NY,"[-78.026802, 42.59051]",ELEC
123261,NY,"[-77.574932, 43.14141]",ELEC
123262,NY,"[-73.806065, 41.086676]",ELEC
123265,NY,"[-73.771807, 41.051117]",ELEC
123310,NY,"[-73.803069, 42.68188]",ELEC
123335,NY,"[-76.142027, 43.001303]",ELEC
123345,NY,"[-73.996651, 40.764495]",ELEC
123346,NY,"[-76.088462, 43.078242]",ELEC
123355,NY,"[-73.604842, 40.7411]",ELEC
123389,NY,"[-74.130956, 41.851332]",ELEC
123391,NY,"[-74.007635, 43.671232]",ELEC
123392,NY,"[-74.084307, 41.736732]",ELEC
123393,NY,"[-78.158123, 42.423464]",ELEC
123416,NY,"[-73.773464, 42.654458]",ELEC
123417,NY,"[-73.774222, 42.653761]",ELEC
123468,NY,"[-73.979572, 44.283206]",ELEC
123549,NY,"[-73.783743, 43.098201]",ELEC
123550,NY,"[-73.782384, 43.095194]",ELEC
123552,NY,"[-73.78922, 43.098653]",ELEC
123595,NY,"[-73.781219, 43.078698]",ELEC
123603,NY,"[-76.157208, 43.051581]",ELEC
123605,NY,"[-73.749037, 42.652507]",ELEC
124140,NY,"[-73.967481, 40.756766]",ELEC
124141,NY,"[-73.984033, 40.768432]",ELEC
124144,NY,"[-73.991565, 40.7297]",ELEC
124146,NY,"[-73.9761, 40.764655]",ELEC
124147,NY,"[-74.00983, 40.737537]",ELEC
131661,NY,"[-74.93117, 42.69854]",ELEC
135491,NY,"[-77.054137, 42.152965]",ELEC
142582,NY,"[-73.536445, 44.281549]",ELEC
142583,NY,"[-73.594677, 44.214426]",ELEC
143165,NY,"[-73.72521, 42.732735]",ELEC
143172,NY,"[-73.72359, 42.732693]",ELEC
143191,NY,"[-73.955605, 40.755093]",ELEC
143196,NY,"[-73.72753, 42.733753]",ELEC
143201,NY,"[-73.682154, 42.74196]",ELEC
143209,NY,"[-73.593701, 40.725338]",ELEC
143218,NY,"[-77.094025, 43.0491]",ELEC
143224,NY,"[-73.724144, 42.731922]",ELEC
143229,NY,"[-73.72433, 42.73143]",ELEC
143241,NY,"[-73.727295, 42.733166]",ELEC
143243,NY,"[-73.72642, 42.731262]",ELEC
143244,NY,"[-73.72693, 42.73253]",ELEC
143251,NY,"[-73.72669, 42.732864]",ELEC
143272,NY,"[-73.72825, 42.73454]",ELEC
143287,NY,"[-73.741147, 40.943074]",ELEC
143300,NY,"[-73.88247, 41.19167]",ELEC
143322,NY,"[-73.73806, 42.831394]",ELEC
143377,NY,"[-77.485756, 43.112972]",ELEC
143390,NY,"[-73.666275, 43.328762]",ELEC
143433,NY,"[-73.82011, 42.756546]",ELEC
143437,NY,"[-73.81754, 42.761303]",ELEC
143440,NY,"[-73.822044, 42.762638]",ELEC
143441,NY,"[-73.82226, 42.768475]",ELEC
143464,NY,"[-73.98686, 41.991154]",ELEC
143486,NY,"[-73.59424, 44.215187]",ELEC
143493,NY,"[-73.91962, 41.63666]",ELEC
143494,NY,"[-77.5784, 43.197277]",ELEC
143566,NY,"[-74.113426, 42.039112]",ELEC
143572,NY,"[-73.74329, 43.092505]",ELEC
143573,NY,"[-73.743675, 43.094795]",ELEC
143578,NY,"[-73.669075, 42.731358]",ELEC
143586,NY,"[-73.780757, 43.066259]",ELEC
143591,NY,"[-73.69586, 43.447598]",ELEC
143788,NY,"[-73.452022, 44.69926]",ELEC
143804,NY,"[-75.373784, 43.149345]",ELEC
143807,NY,"[-73.696411, 42.684623]",ELEC
143877,NY,"[-73.761363, 40.932917]",ELEC
143920,NY,"[-73.72589, 42.73302]",ELEC
144109,NY,"[-73.957424, 40.745011]",ELEC
144137,NY,"[-76.985725, 42.859764]",ELEC
144375,NY,"[-73.72597, 42.73136]",ELEC
144998,NY,"[-73.872826, 42.6074]",ELEC
145086,NY,"[-77.135207, 42.959804]",ELEC
145144,NY,"[-77.099861, 43.060396]",ELEC
145318,NY,"[-73.686638, 41.015065]",ELEC
145333,NY,"[-73.760352, 40.935345]",ELEC
145338,NY,"[-73.918106, 41.29094]",ELEC
145392,NY,"[-77.636704, 43.149393]",ELEC
145395,NY,"[-77.588742, 43.191539]",ELEC
145450,NY,"[-77.614096, 43.156137]",ELEC
145532,NY,"[-74.6908, 41.65952]",ELEC
145534,NY,"[-74.295105, 44.84974]",ELEC
145539,NY,"[-77.614075, 43.155933]",ELEC
145543,NY,"[-74.025314, 41.93765]",ELEC
145651,NY,"[-77.617545, 43.067992]",ELEC
145671,NY,"[-73.601034, 40.740231]",ELEC
145735,NY,"[-73.173585, 40.855212]",ELEC
145761,NY,"[-76.18796, 43.106487]",ELEC
145762,NY,"[-76.189545, 43.10719]",ELEC
145763,NY,"[-76.18719, 43.110138]",ELEC
145764,NY,"[-76.18823, 43.110046]",ELEC
146604,NY,"[-73.68572, 41.015297]",ELEC
146796,NY,"[-73.78163, 42.67819]",ELEC
146797,NY,"[-73.78155, 42.678158]",ELEC
146876,NY,"[-73.8363, 40.75619]",ELEC
146983,NY,"[-77.600937, 43.151898]",ELEC
146985,NY,"[-73.73554, 42.22297]",ELEC
147009,NY,"[-73.974556, 40.74793]",ELEC
147016,NY,"[-77.05697, 42.663948]",ELEC
147094,NY,"[-79.05543, 43.110202]",ELEC
147095,NY,"[-79.03734779364015, 43.14072971033406]",ELEC
147096,NY,"[-79.03734779364015, 43.14072971033406]",ELEC
147097,NY,"[-79.036462, 43.136934]",ELEC
147217,NY,"[-77.51962, 43.089355]",ELEC
147339,NY,"[-73.68808, 42.730713]",ELEC
147461,NY,"[-74.29434, 42.982567]",ELEC
147462,NY,"[-73.81346, 42.715424]",ELEC
147469,NY,"[-73.779384, 40.64572]",ELEC
147470,NY,"[-73.779222, 40.645841]",ELEC
147496,NY,"[-73.08778, 40.904465]",ELEC
147504,NY,"[-74.1176, 41.723953]",ELEC
147509,NY,"[-73.96582, 40.682964]",ELEC
147634,NY,"[-74.020585, 41.932871]",ELEC
147905,NY,"[-76.130232, 43.041032]",ELEC
148042,NY,"[-73.874212, 42.828911]",ELEC
148043,NY,"[-73.874199, 42.828909]",ELEC
148044,NY,"[-73.879336, 42.825582]",ELEC
148083,NY,"[-74.1571, 41.769287]",ELEC
148164,NY,"[-73.614379, 40.837574]",ELEC
148165,NY,"[-73.315462, 40.908116]",ELEC
149087,NY,"[-73.94865, 42.07773]",ELEC
149107,NY,"[-77.575573, 43.127059]",ELEC
149114,NY,"[-73.54167, 42.638393]",ELEC
149178,NY,"[-77.763043, 43.027301]",ELEC
149273,NY,"[-73.88265, 42.132595]",ELEC
149299,NY,"[-73.828839, 40.863231]",ELEC
149300,NY,"[-73.974337, 40.683715]",ELEC
149312,NY,"[-73.866983, 40.707998]",ELEC
149318,NY,"[-76.509111, 42.428603]",ELEC
149341,NY,"[-73.861257, 41.144026]",ELEC
149365,NY,"[-73.955364, 41.094668]",ELEC
149366,NY,"[-73.832487, 41.290501]",ELEC
149380,NY,"[-74.11515, 44.35082]",ELEC
149477,NY,"[-73.4148646, 40.6870902]",ELEC
149478,NY,"[-73.2509486, 40.7356438]",ELEC
149491,NY,"[-73.4148646, 40.6870902]",ELEC
149492,NY,"[-73.2509486, 40.7356438]",ELEC
149513,NY,"[-73.78465, 42.249016]",ELEC
149544,NY,"[-78.758655, 42.959881]",ELEC
149545,NY,"[-73.787998, 42.741806]",ELEC
149546,NY,"[-73.788345, 42.739933]",ELEC
149620,NY,"[-73.9776, 41.507568]",ELEC
149625,NY,"[-73.70279, 42.778454]",ELEC
149626,NY,"[-73.70271, 42.778393]",ELEC
149627,NY,"[-73.705696, 42.78158]",ELEC
149628,NY,"[-73.704094, 42.78051]",ELEC
149646,NY,"[-76.402596, 43.179698]",ELEC
149668,NY,"[-75.316514, 43.09282]",ELEC
149727,NY,"[-78.84064, 43.002586]",ELEC
149787,NY,"[-74.13015, 44.326862]",ELEC
149880,NY,"[-73.791916, 41.68595]",ELEC
150002,NY,"[-77.703873, 43.191075]",ELEC
150207,NY,"[-74.37639, 41.442393]",ELEC
150255,NY,"[-73.701335, 43.359247]",ELEC
150256,NY,"[-73.701305, 43.3592]",ELEC
150257,NY,"[-73.701171, 43.359019]",ELEC
150258,NY,"[-73.701099, 43.359015]",ELEC
150259,NY,"[-73.701072, 43.359015]",ELEC
150338,NY,"[-78.767062, 42.784658]",ELEC
150340,NY,"[-78.900652, 42.908953]",ELEC
150341,NY,"[-73.60228, 42.75888]",ELEC
150489,NY,"[-72.294667, 41.001188]",ELEC
150502,NY,"[-74.006017, 40.749296]",ELEC
150517,NY,"[-73.952621, 40.77331]",ELEC
150520,NY,"[-73.983111, 40.735608]",ELEC
150521,NY,"[-73.96142, 40.797771]",ELEC
150531,NY,"[-73.825583, 40.762331]",ELEC
150532,NY,"[-73.980498, 40.686983]",ELEC
150533,NY,"[-73.941328, 40.836588]",ELEC
150534,NY,"[-73.934084, 40.852461]",ELEC
150535,NY,"[-73.931743, 40.848358]",ELEC
150537,NY,"[-72.666232, 40.920309]",ELEC
150540,NY,"[-73.959195, 40.736562]",ELEC
150541,NY,"[-74.111537, 40.629216]",ELEC
150564,NY,"[-72.200115, 40.982212]",ELEC
150570,NY,"[-73.985024, 40.735496]",ELEC
150571,NY,"[-73.937922, 40.847422]",ELEC
150572,NY,"[-73.972531, 40.790046]",ELEC
150573,NY,"[-73.964405, 40.681953]",ELEC
150574,NY,"[-74.015771, 40.709803]",ELEC
150575,NY,"[-73.982605, 40.693476]",ELEC
150576,NY,"[-73.983861, 40.695154]",ELEC
150577,NY,"[-73.856054, 40.728618]",ELEC
150578,NY,"[-73.832331, 40.758956]",ELEC
150579,NY,"[-73.829807, 40.760965]",ELEC
150580,NY,"[-73.958333, 40.773665]",ELEC
150581,NY,"[-73.98488, 40.674312]",ELEC
150582,NY,"[-73.983039, 40.687913]",ELEC
150583,NY,"[-73.982088, 40.683126]",ELEC
150584,NY,"[-73.9204663, 40.7560685]",ELEC
150585,NY,"[-73.91352, 40.77364]",ELEC
150586,NY,"[-73.829813, 40.761959]",ELEC
150587,NY,"[-73.866674, 40.732255]",ELEC
150596,NY,"[-73.947435, 40.816777]",ELEC
150600,NY,"[-73.956012, 40.747676]",ELEC
150610,NY,"[-72.031445, 41.002714]",ELEC
150611,NY,"[-74.64861, 41.674806]",ELEC
150614,NY,"[-73.83857, 40.719885]",ELEC
150616,NY,"[-73.9269683, 40.7623317]",ELEC
150624,NY,"[-73.907385, 40.880142]",ELEC
150637,NY,"[-74.119201, 44.314971]",ELEC
150639,NY,"[-73.8491057, 40.7218556]",ELEC
150649,NY,"[-73.90115, 40.776957]",ELEC
150653,NY,"[-73.939887, 40.749941]",ELEC
150660,NY,"[-73.952905, 40.766554]",ELEC
150678,NY,"[-73.980659, 44.283352]",ELEC
150686,NY,"[-73.801443, 40.705133]",ELEC
150697,NY,"[-74.089936, 40.588091]",ELEC
150722,NY,"[-73.966049, 40.803934]",ELEC
150742,NY,"[-73.9869122, 44.2851733]",ELEC
150746,NY,"[-77.58624, 43.145031]",ELEC
150803,NY,"[-78.76967, 42.960133]",ELEC
150805,NY,"[-78.76919, 42.960632]",ELEC
150809,NY,"[-77.580734, 43.091965]",ELEC
150825,NY,"[-78.76977, 42.96014]",ELEC
151794,NY,"[-73.531138, 40.77182]",ELEC
152158,NY,"[-74.23131, 40.527543]",ELEC
152207,NY,"[-73.5322385, 40.7717695]",ELEC
152208,NY,"[-73.5331945, 40.7733995]",ELEC
152213,NY,"[-77.439768, 43.100418]",ELEC
152214,NY,"[-77.4423, 43.1006]",ELEC
152215,NY,"[-77.441123, 43.10259]",ELEC
152216,NY,"[-77.446537, 43.098049]",ELEC
152233,NY,"[-78.887184, 43.035576]",ELEC
152239,NY,"[-73.01223, 40.761692]",ELEC
152272,NY,"[-73.69042, 42.69757]",ELEC
152276,NY,"[-73.79083, 42.602394]",ELEC
152281,NY,"[-73.79479, 42.97366]",ELEC
152282,NY,"[-73.929504, 42.87302]",ELEC
152283,NY,"[-73.78225, 42.865038]",ELEC
152319,NY,"[-73.719919, 42.607573]",ELEC
152320,NY,"[-73.72001, 42.607567]",ELEC
152437,NY,"[-74.13166, 42.19611]",ELEC
152438,NY,"[-74.13242, 42.195133]",ELEC
152440,NY,"[-73.77538, 41.096363]",ELEC
152450,NY,"[-73.72324, 40.66212]",ELEC
152461,NY,"[-73.86069, 42.70535]",ELEC
152628,NY,"[-72.4348439, 41.0519788]",ELEC
152743,NY,"[-72.4346, 41.051863]",ELEC
152919,NY,"[-77.556073, 43.118929]",ELEC
153089,NY,"[-73.64526, 43.55707]",ELEC
153091,NY,"[-73.82204, 42.761402]",ELEC
153177,NY,"[-73.9881, 41.147053]",ELEC
153264,NY,"[-73.978278, 41.507937]",ELEC
153284,NY,"[-73.789435, 44.254853]",ELEC
153287,NY,"[-73.786713, 44.19156]",ELEC
153301,NY,"[-78.873877, 42.893581]",ELEC
153305,NY,"[-73.73344, 42.67623]",ELEC
153308,NY,"[-75.59609, 43.117172]",ELEC
153417,NY,"[-73.829765, 40.760856]",ELEC
153434,NY,"[-74.016332, 40.714177]",ELEC
153507,NY,"[-73.64547, 43.307865]",ELEC
153509,NY,"[-73.64537, 43.308037]",ELEC
153652,NY,"[-73.91062, 41.9273]",ELEC
153790,NY,"[-78.762217, 42.907291]",ELEC
153792,NY,"[-75.048709, 42.447772]",ELEC
153855,NY,"[-73.724018, 41.789721]",ELEC
153856,NY,"[-73.889379, 40.86095]",ELEC
153857,NY,"[-73.924386, 41.658557]",ELEC
153859,NY,"[-73.408912, 40.775923]",ELEC
153860,NY,"[-73.924916, 41.712138]",ELEC
153861,NY,"[-73.988246, 41.319917]",ELEC
153862,NY,"[-73.96290107940673, 41.9802780395254]",ELEC
153863,NY,"[-73.855761, 42.224533]",ELEC
153864,NY,"[-73.979928, 41.517597]",ELEC
153865,NY,"[-73.972272, 40.700302]",ELEC
153866,NY,"[-73.955054, 40.765378]",ELEC
153867,NY,"[-73.955553, 40.765313]",ELEC
153868,NY,"[-73.466919, 40.858099]",ELEC
153871,NY,"[-73.431049, 40.77003]",ELEC
154052,NY,"[-73.68805, 42.73511]",ELEC
154053,NY,"[-73.77475, 41.095215]",ELEC
154055,NY,"[-74.11796, 41.74456]",ELEC
154056,NY,"[-73.716286, 42.77094]",ELEC
154058,NY,"[-73.77077, 42.74551]",ELEC
154059,NY,"[-73.770676, 42.746113]",ELEC
154060,NY,"[-73.768845, 42.745777]",ELEC
154159,NY,"[-77.897024, 43.099649]",ELEC
154172,NY,"[-74.30688, 44.848682]",ELEC
154200,NY,"[-77.667425, 42.996895]",ELEC
154208,NY,"[-73.406165, 40.68872]",ELEC
154240,NY,"[-73.742407, 43.102972]",ELEC
154276,NY,"[-73.783066, 42.85645]",ELEC
154302,NY,"[-73.758177, 42.752846]",ELEC
154334,NY,"[-78.19818, 43.239445]",ELEC
154335,NY,"[-73.75884, 42.658684]",ELEC
154336,NY,"[-73.68795, 42.735077]",ELEC
154369,NY,"[-78.804684, 42.965328]",ELEC
154370,NY,"[-78.873098, 42.922743]",ELEC
154372,NY,"[-78.866359, 42.908237]",ELEC
154412,NY,"[-77.677611, 43.071465]",ELEC
154433,NY,"[-72.897944, 40.849614]",ELEC
154440,NY,"[-73.784519, 43.665631]",ELEC
154441,NY,"[-77.580299, 43.091444]",ELEC
154452,NY,"[-73.83868, 42.68016]",ELEC
154480,NY,"[-75.17102, 44.596222]",ELEC
154517,NY,"[-78.86685, 42.98276]",ELEC
154518,NY,"[-78.86679, 42.98276]",ELEC
154519,NY,"[-78.86671, 42.98275]",ELEC
154560,NY,"[-73.4222, 43.849277]",ELEC
154583,NY,"[-73.515764, 44.695726]",ELEC
154659,NY,"[-73.974723, 42.087231]",ELEC
154668,NY,"[-72.360453, 41.102903]",ELEC
154704,NY,"[-78.595024, 42.82542]",ELEC
154705,NY,"[-73.77206, 42.745613]",ELEC
154724,NY,"[-74.25815, 44.448635]",ELEC
154725,NY,"[-74.24735, 44.43417]",ELEC
154726,NY,"[-74.25109, 44.436237]",ELEC
154765,NY,"[-75.935778, 42.107612]",ELEC
154777,NY,"[-78.82616, 43.02254]",ELEC
154778,NY,"[-73.67085, 42.73959]",ELEC
154792,NY,"[-73.89449, 41.52674]",ELEC
154893,NY,"[-75.405274, 43.049774]",ELEC
154898,NY,"[-73.4053897, 40.7591628]",ELEC
154899,NY,"[-73.324952, 40.747521]",ELEC
154908,NY,"[-77.091189, 43.026445]",ELEC
154915,NY,"[-77.672334, 43.045175]",ELEC
154916,NY,"[-76.5696387999999, 42.9296283]",ELEC
154917,NY,"[-73.4053897, 40.7591628]",ELEC
154918,NY,"[-73.935231, 42.820404]",ELEC
154919,NY,"[-74.130182, 43.966471]",ELEC
154920,NY,"[-74.45143, 43.948811]",ELEC
154923,NY,"[-73.991892, 43.686274]",ELEC
155025,NY,"[-73.713812, 43.418575]",ELEC
155026,NY,"[-78.827735, 42.873786]",ELEC
155027,NY,"[-73.4033793999999, 40.7586087]",ELEC
155028,NY,"[-73.653828, 43.30649]",ELEC
155029,NY,"[-73.924784, 42.816655]",ELEC
155030,NY,"[-73.927289, 42.818224]",ELEC
155031,NY,"[-77.589129, 42.555384]",ELEC
155032,NY,"[-73.7581261, 42.6491512]",ELEC
155078,NY,"[-77.550963, 43.112674]",ELEC
