id,state,coordinates,fuel type
63381,TX,"[-97.111252, 31.606682]",E85
63382,TX,"[-97.759544, 31.077419]",E85
63383,TX,"[-98.51641, 28.938322]",E85
63384,TX,"[-95.426215, 30.287389]",E85
63385,TX,"[-95.851314, 29.752773]",E85
63386,TX,"[-95.417064, 29.554892]",E85
63387,TX,"[-95.062347, 29.494527]",E85
63388,TX,"[-97.699409, 30.302619]",E85
63389,TX,"[-97.107227, 31.587643]",E85
63390,TX,"[-98.188558, 26.179624]",E85
63560,TX,"[-95.089336, 29.550887]",E85
64316,TX,"[-101.956382, 33.534781]",E85
64803,TX,"[-98.228623, 30.758847]",E85
64804,TX,"[-98.675446, 29.468427]",E85
64805,TX,"[-97.998038, 30.19591]",E85
64828,TX,"[-95.4604, 30.176518]",E85
64829,TX,"[-95.621037, 29.879848]",E85
64830,TX,"[-95.493994, 30.45434]",E85
64831,TX,"[-95.5476, 29.542245]",E85
64898,TX,"[-95.330539, 29.929652]",E85
64899,TX,"[-95.523886, 29.892582]",E85
65357,TX,"[-96.640127, 33.217352]",E85
65771,TX,"[-97.129351, 32.691395]",E85
66477,TX,"[-97.156356, 31.508455]",E85
66544,TX,"[-93.845291, 30.021301]",E85
66661,TX,"[-98.733106, 29.484996]",E85
66662,TX,"[-98.439479, 29.32196]",E85
66930,TX,"[-95.287054, 30.00578]",E85
67188,TX,"[-97.184631, 31.592115]",E85
67802,TX,"[-95.123874, 29.683834]",E85
67962,TX,"[-95.074145, 30.341512]",E85
67963,TX,"[-95.465589, 30.327436]",E85
67968,TX,"[-97.736985, 31.081608]",E85
67983,TX,"[-97.727899, 31.069004]",E85
68247,TX,"[-97.120455, 32.928169]",E85
68613,TX,"[-98.46531830608217, 29.51665214561267]",E85
69133,TX,"[-97.650142, 30.544227]",E85
69214,TX,"[-95.926853, 28.990749]",E85
69215,TX,"[-95.214136, 29.763496]",E85
69619,TX,"[-97.396891, 27.778793]",E85
69621,TX,"[-97.391013, 32.385173]",E85
69765,TX,"[-95.032598, 29.78425]",E85
69766,TX,"[-98.235109, 30.738678]",E85
69767,TX,"[-97.346591, 27.684617]",E85
69769,TX,"[-95.717742, 29.896375]",E85
69770,TX,"[-94.894356, 30.040951]",E85
69773,TX,"[-97.183721, 31.462308]",E85
69774,TX,"[-95.583982, 29.938769]",E85
69775,TX,"[-97.747741609787, 31.054344044199993]",E85
69778,TX,"[-95.099456, 29.650965]",E85
69779,TX,"[-94.772918, 30.076338]",E85
69780,TX,"[-101.843876, 33.564054]",E85
69782,TX,"[-95.584099, 30.220348]",E85
69783,TX,"[-98.179214, 26.217668]",E85
69784,TX,"[-95.6876, 29.698372]",E85
69785,TX,"[-95.772874, 29.557397]",E85
69786,TX,"[-98.111152, 32.608137]",E85
69788,TX,"[-97.375276, 31.053034]",E85
69789,TX,"[-95.62533, 30.067686]",E85
69791,TX,"[-97.131606, 31.519642]",E85
69794,TX,"[-97.227144, 31.625655]",E85
69795,TX,"[-95.479273, 30.423644]",E85
69797,TX,"[-98.185508, 31.075142]",E85
69798,TX,"[-97.584681, 27.947359]",E85
69799,TX,"[-103.478037, 31.397848]",E85
70554,TX,"[-95.193147, 29.691584]",E85
70861,TX,"[-95.249285, 30.070801]",E85
70895,TX,"[-97.169751, 33.230632]",E85
71058,TX,"[-97.985334, 29.828991]",E85
72031,TX,"[-96.840303, 32.416181]",E85
72326,TX,"[-96.814861, 33.091929]",E85
72327,TX,"[-97.794158, 32.427417]",E85
76889,TX,"[-98.07605, 29.726935]",E85
77619,TX,"[-96.955431, 32.738824]",E85
81328,TX,"[-106.251993, 31.775721]",E85
81329,TX,"[-98.603032, 29.449182]",E85
81332,TX,"[-95.191775, 30.193322]",E85
81334,TX,"[-97.18973414365541, 31.51138775531982]",E85
81336,TX,"[-94.892176, 30.046681]",E85
81338,TX,"[-97.287471, 31.482405]",E85
81339,TX,"[-96.826093, 33.131563]",E85
81395,TX,"[-96.851884, 33.081949]",E85
81396,TX,"[-96.816426, 33.106278]",E85
81397,TX,"[-97.485182, 31.051116]",E85
81398,TX,"[-95.568485, 30.212168]",E85
81399,TX,"[-95.652174, 29.977604]",E85
81400,TX,"[-98.308678, 29.511536]",E85
81401,TX,"[-97.436693, 29.522174]",E85
81402,TX,"[-96.258843, 30.135829]",E85
86095,TX,"[-93.97277, 29.944853]",E85
86146,TX,"[-95.314708, 29.713616]",E85
86187,TX,"[-98.513694, 29.451838]",E85
87001,TX,"[-98.734847, 29.781422]",E85
87004,TX,"[-98.658823, 29.439858]",E85
87864,TX,"[-97.380368, 32.784668]",E85
91930,TX,"[-96.664836, 32.873298]",E85
92035,TX,"[-95.802367, 29.782486]",E85
92070,TX,"[-98.425243, 29.353832]",E85
93822,TX,"[-100.918235, 32.738142]",E85
96938,TX,"[-96.76711901441195, 33.00451008781265]",E85
99466,TX,"[-97.281136, 32.713574]",E85
99721,TX,"[-97.312708, 32.932816]",E85
99890,TX,"[-96.302556, 30.661665]",E85
100220,TX,"[-96.69541, 33.05593]",E85
100222,TX,"[-98.060201, 29.677409]",E85
105456,TX,"[-96.597718, 32.787631]",E85
105458,TX,"[-95.377826, 29.828689]",E85
117642,TX,"[-97.27628014282226, 29.13094960695401]",E85
117643,TX,"[-95.355916, 29.466439]",E85
117650,TX,"[-95.553603, 29.957283]",E85
121532,TX,"[-97.116119, 32.645287]",E85
121533,TX,"[-94.899759, 29.818652]",E85
121534,TX,"[-97.444778, 31.11594]",E85
121535,TX,"[-99.000661, 31.687345]",E85
121536,TX,"[-96.945898, 32.59611]",E85
121537,TX,"[-97.460403, 27.755685]",E85
121538,TX,"[-95.128607, 29.856667]",E85
121539,TX,"[-95.234673, 29.630496]",E85
121540,TX,"[-97.43834, 32.814301]",E85
121542,TX,"[-95.161499, 29.649291]",E85
121562,TX,"[-98.232298, 26.254494]",E85
123494,TX,"[-95.541153, 29.88537]",E85
131669,TX,"[-98.192401, 26.264118]",E85
131992,TX,"[-95.578246, 29.674971]",E85
131993,TX,"[-94.94412, 29.380888]",E85
144204,TX,"[-95.164463, 29.808051]",E85
144205,TX,"[-95.4623, 29.668463]",E85
144206,TX,"[-95.233454, 29.546925]",E85
145421,TX,"[-95.643861, 29.615362]",E85
145426,TX,"[-93.975917, 29.944306]",E85
145436,TX,"[-97.797431, 32.736922]",E85
146620,TX,"[-97.0390817, 32.982124]",E85
147232,TX,"[-96.821558, 32.59306]",E85
149101,TX,"[-100.454519, 28.66992]",E85
149535,TX,"[-95.382279, 30.116799]",E85
152134,TX,"[-96.769788, 33.057158]",E85
153535,TX,"[-95.1006926111145, 29.54738100769152]",E85
154115,TX,"[-96.927921, 33.04927]",E85
165520,TX,"[-106.241397, 31.698945]",E85
168366,TX,"[-95.563954, 29.737511]",E85
169730,TX,"[-96.872647, 32.816104]",E85
169731,TX,"[-97.043169, 33.129422]",E85
169732,TX,"[-96.646261, 33.129926]",E85
186430,TX,"[-95.643996, 29.718711]",E85
186453,TX,"[-95.0989, 29.665315]",E85
186454,TX,"[-95.577225, 29.644405]",E85
186455,TX,"[-95.036392, 29.404168]",E85
186456,TX,"[-96.664478, 32.864858]",E85
186458,TX,"[-96.830853, 32.836048]",E85
186459,TX,"[-96.612738, 32.793276]",E85
186460,TX,"[-96.643145, 32.964452]",E85
186461,TX,"[-96.89589, 32.764398]",E85
186462,TX,"[-106.272587, 31.756806]",E85
186463,TX,"[-106.19204, 31.671383]",E85
186464,TX,"[-106.231599, 31.797339]",E85
186470,TX,"[-96.692763, 33.141128]",E85
187193,TX,"[-95.59268942460632, 30.01494052156785]",E85
187194,TX,"[-97.412771, 32.339111]",E85
187196,TX,"[-97.100261, 32.894114]",E85
187197,TX,"[-96.815604, 33.124271]",E85
187198,TX,"[-96.44776177909851, 32.7432110791365]",E85
187491,TX,"[-98.617772, 29.379421]",E85
190336,TX,"[-97.371273, 30.338489]",E85
190347,TX,"[-95.54409, 30.705204]",E85
193308,TX,"[-101.813428, 35.119412]",E85
199697,TX,"[-95.643996, 29.718711]",E85
203056,TX,"[-95.349495, 29.703434]",E85
211999,TX,"[-97.592411, 30.535954]",E85
212000,TX,"[-95.42702466094973, 30.34117035936084]",E85
217419,TX,"[-99.118977, 30.015262]",E85
219699,TX,"[-95.48363582916, 29.9965016065921]",E85
219700,TX,"[-95.6494856027432, 29.8775071225174]",E85
219701,TX,"[-95.5386974018898, 29.7214599822479]",E85
219837,TX,"[-95.0983400027466, 29.665412008191]",E85
219838,TX,"[-95.5766936776044, 29.6444837223685]",E85
224724,TX,"[-97.47493359657288, 25.89486669113684]",E85
224766,TX,"[-99.77347, 29.214162]",E85
224770,TX,"[-101.949808, 32.736107]",E85
226786,TX,"[-96.456725, 33.022042]",E85
236553,TX,"[-95.80911959259033, 29.54552732402261]",E85
238686,TX,"[-94.83359, 29.26317]",E85
250463,TX,"[-94.90102, 30.70892]",E85
251710,TX,"[-98.28825, 29.50217]",E85
251747,TX,"[-97.10904, 32.85226]",E85
252792,TX,"[-96.30052160713196, 30.55925326796013]",E85
260069,TX,"[-94.97697, 29.75917]",E85
262251,TX,"[-94.08458, 33.4544]",E85
302095,TX,"[-95.76482, 29.81652]",E85
