#,ID,State,Fuel Type,Latitude,Longitude
224,74648,New York,Electric,40.762442,-74.000055
225,75105,New York,Propane,42.020413,-79.634017
226,75475,New York,Propane,40.806551,-72.947099
227,75944,New York,Electric,43.08779,-77.674413
228,77665,New York,Electric,40.924144,-72.816045
229,78416,New York,Electric,40.79009,-73.130392
230,79175,New York,Electric,42.919517,-75.86605
231,79194,New York,Ethanol,40.653468,-73.886256
232,80871,New York,Electric,43.203546,-77.661537
233,80873,New York,Electric,41.0437,-72.4568
234,81608,New York,Electric,43.099649,-77.897024
235,82260,New York,Electric,43.101839,-77.439452
236,82355,New York,Electric,43.181259,-76.256973
237,82545,New York,Electric,42.891613,-78.717862
238,85682,New York,Electric,41.980335,-73.990256
239,85949,New York,Electric,42.171859,-73.477728
240,85969,New York,Electric,40.755072,-73.892094
241,85970,New York,Electric,43.053474,-76.163547
242,86199,New York,Electric,42.678984,-73.782529
243,86200,New York,Electric,41.852574,-74.139946
244,86715,New York,Electric,42.099763,-75.935148
245,87725,New York,Electric,42.821089,-77.668047
246,87863,New York,Ethanol,40.78558542800852,-72.97819467724611
247,87880,New York,Ethanol,41.526785,-74.071415
248,87914,New York,Electric,40.802658,-73.316725
249,88340,New York,Electric,42.929429,-75.859296
250,88498,New York,Electric,43.69475,-73.985344
251,89914,New York,Electric,43.232936,-75.496866
252,91865,New York,Electric,43.18835,-76.2455
253,92004,New York,Electric,42.406807,-78.612777
254,92019,New York,Ethanol,40.628163,-73.736919
255,92029,New York,Ethanol,41.527946,-73.891745
256,92042,New York,Ethanol,40.651271,-73.604003
257,92116,New York,Electric,43.235555,-77.061621
258,94576,New York,Electric,43.104334,-77.440979
259,94829,New York,Electric,41.416575,-73.624303
260,94830,New York,Electric,40.86334,-73.900066
261,94832,New York,Electric,40.702081,-73.977798
262,94835,New York,Electric,44.98745,-73.446421
263,94838,New York,Electric,43.319784,-76.698227
264,94841,New York,Electric,40.819753,-73.204309
265,94843,New York,Electric,42.634612,-76.178778
266,94845,New York,Electric,42.097747,-79.243142
267,94849,New York,Electric,42.9827,-76.34148
268,94851,New York,Electric,41.101628,-74.02813
269,94853,New York,Electric,40.911425,-73.779194
270,94855,New York,Electric,41.661091,-73.932448
271,94856,New York,Electric,41.682561,-73.78534
272,94859,New York,Electric,43.053998,-73.786901
273,94861,New York,Electric,40.630898,-74.168358
274,94867,New York,Electric,41.051099,-73.771738
275,94868,New York,Electric,42.07795,-75.639561
276,96646,New York,Electric,40.717717,-74.015049
277,98431,New York,Electric,42.858085,-73.762909
278,98674,New York,Electric,40.714723,-74.005143
279,98692,New York,Electric,40.729637,-73.615008
280,98772,New York,Ethanol,43.021206,-78.962025
281,98836,New York,Electric,42.746772,-78.852481
282,99360,New York,Electric,42.930765,-75.38053
283,99500,New York,Electric,40.581432,-74.097694
284,99538,New York,Electric,40.910066,-73.124122
285,99950,New York,Electric,42.250834,-76.838332
286,102325,New York,Electric,42.710356,-73.819109
287,102326,New York,Electric,42.145542,-75.902081
288,102327,New York,Electric,40.721853,-73.956658
289,102328,New York,Electric,42.968675,-78.69568
290,102329,New York,Electric,41.825379,-73.770409
291,102330,New York,Electric,42.68869,-73.853254
292,102331,New York,Electric,41.941893,-74.027428
293,102332,New York,Electric,43.102424,-76.187446
294,102333,New York,Electric,40.912547,-73.780488
295,102334,New York,Electric,40.717522,-73.997302
296,102335,New York,Electric,40.780976,-73.980414
297,102336,New York,Electric,40.753356,-73.971685
298,102338,New York,Electric,42.170757,-77.108063
299,102339,New York,Electric,40.779854,-73.450709
300,102340,New York,Electric,44.704537,-73.491829
301,102341,New York,Electric,40.66179,-73.79282
302,102342,New York,Electric,43.328388,-73.679992
303,102343,New York,Electric,40.891909,-72.426995
304,102344,New York,Electric,40.664127,-73.7251
305,102346,New York,Electric,41.0615,-73.836457
306,102347,New York,Electric,43.113878,-75.206857
307,102348,New York,Electric,43.028655,-77.440128
308,102349,New York,Electric,42.969252,-76.846005
309,102350,New York,Electric,43.979585,-75.954114
310,102351,New York,Electric,40.963395,-73.854936
311,102587,New York,Ethanol,40.725681,-73.718546
312,103196,New York,Propane,42.1031455784432,-75.9985083263893
313,104135,New York,Electric,42.797294,-74.758022
314,104341,New York,Electric,40.846205,-73.876513
315,104725,New York,Electric,43.01931644111694,-78.97480837406613
316,104726,New York,Electric,42.889475,-78.874887
317,104727,New York,Electric,42.885259,-78.875361
318,104729,New York,Electric,42.88585,-78.879561
319,104730,New York,Electric,42.879878,-78.875574
320,104731,New York,Electric,42.88362,-78.873472
321,104733,New York,Electric,42.93057,-78.728499
322,104734,New York,Electric,42.932067,-78.88137
323,104824,New York,Electric,42.353991,-76.481996
324,104977,New York,Electric,42.020139,-75.780637
325,104978,New York,Electric,43.273451,-73.674594
326,105187,New York,Electric,42.887326,-78.872146
327,114878,New York,Electric,42.6363949,-73.791346
328,114879,New York,Electric,41.853424,-73.51334
329,114880,New York,Electric,40.948767,-72.603648
330,114881,New York,Electric,40.762502,-73.924507
331,114882,New York,Electric,42.910916,-77.7358019
332,114883,New York,Electric,42.101355,-75.913891
333,114884,New York,Electric,42.103321,-75.893754
334,114885,New York,Electric,42.1305299,-75.9054211
335,114886,New York,Electric,42.5975255,-77.1721948
336,114887,New York,Electric,43.1547822,-75.9655463
337,114888,New York,Electric,40.878532,-73.916201
338,114889,New York,Electric,40.680168,-73.946022
339,114890,New York,Electric,40.693999,-73.983809
340,114891,New York,Electric,40.692635,-73.969935
341,114892,New York,Electric,40.689457,-73.978606
342,114893,New York,Electric,40.719338,-73.963081
343,114894,New York,Electric,40.715954,-73.954681
344,114895,New York,Electric,40.696848,-73.983071
345,114896,New York,Electric,40.695115,-73.990993
346,114897,New York,Electric,40.694841,-73.982849
347,114898,New York,Electric,40.71949,-73.963312
348,114900,New York,Electric,40.69306,-73.987222
349,114901,New York,Electric,40.692579,-73.985252
350,114902,New York,Electric,40.677412,-73.990986
351,114903,New York,Electric,40.691469,-73.985446
352,114904,New York,Electric,40.692941,-74.000298
353,114905,New York,Electric,40.692062,-73.99816
354,114906,New York,Electric,40.702882,-73.990594
355,114907,New York,Electric,40.65601,-73.940902
356,114908,New York,Electric,40.701461,-73.995566
357,114909,New York,Electric,40.719425,-73.963964
358,114910,New York,Electric,40.715033,-73.958595
359,114911,New York,Electric,40.688086,-73.979234
360,114912,New York,Electric,40.698707,-73.992365
361,114913,New York,Electric,40.689016,-73.988672
362,114914,New York,Electric,40.693122,-73.985696
363,114915,New York,Electric,40.693248,-73.981744
364,114916,New York,Electric,40.672884,-73.971541
365,114917,New York,Electric,40.702194,-73.98672
366,114918,New York,Electric,40.719751,-73.954866
367,114919,New York,Electric,40.722137,-73.956583
368,114920,New York,Electric,42.878978,-77.25305
369,114921,New York,Electric,44.596426,-75.14905
370,114922,New York,Electric,41.338916,-74.323495
371,114923,New York,Electric,43.625261,-73.849046
372,114924,New York,Electric,42.9797166,-78.5957239
373,114925,New York,Electric,42.70163,-74.926982
374,114926,New York,Electric,42.153242,-77.0806181
375,114927,New York,Electric,42.1505995,-77.0641288
376,114928,New York,Electric,41.429539,-74.02842
377,114929,New York,Electric,42.607282,-76.163925
378,114930,New York,Electric,42.5865197,-76.2120075
379,114931,New York,Electric,41.015218,-72.487361
380,114932,New York,Electric,42.858354,-78.346881
381,114933,New York,Electric,42.911924,-78.694689
382,114935,New York,Electric,42.518959,-76.922161
383,114936,New York,Electric,42.765864,-78.608363
384,114937,New York,Electric,40.767948,-73.867784
385,114938,New York,Electric,40.843556,-73.53245
386,114939,New York,Electric,40.75674,-73.836223
387,114940,New York,Electric,40.718526,-73.83648
388,114941,New York,Electric,41.589173,-74.713163
389,114943,New York,Electric,40.741248,-73.609369
390,114944,New York,Electric,41.686314,-74.176669
391,114945,New York,Electric,41.385216,-73.916711
392,114946,New York,Electric,42.252397,-73.64195
393,114947,New York,Electric,41.101671,-72.364235
394,114948,New York,Electric,43.0553429,-77.6532771
395,114949,New York,Electric,41.7341073,-73.9743985
396,114950,New York,Electric,41.720382,-73.963884
397,114952,New York,Electric,42.3226496,-77.6621077
398,114953,New York,Electric,42.1586381,-76.8564844
399,114954,New York,Electric,42.1633523,-76.8663819
400,114955,New York,Electric,42.162895,-76.871848
401,114956,New York,Electric,42.253092,-73.795964
402,114957,New York,Electric,42.401672,-76.502904
403,114958,New York,Electric,42.440502,-76.497331
404,114959,New York,Electric,42.441678,-76.49534
405,114960,New York,Electric,40.9486585,-72.5973094
406,114961,New York,Electric,41.9699162,-73.9905466
407,114962,New York,Electric,41.969757,-73.986431
